strain	clade
a/cygnusolor/czechrepublic/5761/06	2.2.1
a/chicken/egypt/07665s_nlqp/2007	2.2.1
a/chicken/egypt/9387namru3_clevb148/2007	2.2.1
a/duck/egypt/07322s_nlqp/2007	2.2.1
a/egypt/n02563/2009	2.2.1
a/duck/egypt/5169_1/2007	2.2.1
a/chicken/egypt/1889n3_sm26/2007	2.2.1
a/duck/egypt/d1tr335/2007	2.2.1
a/chicken/egypt/0962s_nlqp/2009	2.2.1
a/egypt/n00585/2009	2.2.1
a/chicken/egypt/1078_namru3/2006	2.2.1
a/duck/egypt/0875_nlqp/2008	2.2.1
a/chicken/egypt/1029/2010	2.2.1
a/duck/egypt/f5/2006	2.2.1
a/chicken/egypt/f7/2009	2.2.1
a/duck/egypt/d2br10/2007	2.2.1
a/cygnusolor/slovenia/156/06	2.2.1
a/chicken/egypt/9390namru3_clevb157/2007	2.2.1
a/chicken/egypt/9391namru3_clevb158/2007	2.2.1
a/turkey/israel/345/2006	2.2.1
a/duck/egypt/10185ss/2010	2.2.1
a/muteswan/france/06303/2006	2.2.1
a/goose/egypt/10209sf/2010	2.2.1
a/egypt/2621_namru3/2007	2.2.1
a/chicken/egypt/rimd12_3/2008	2.2.1
a/egypt/n08835/2009	2.2.1
a/chicken/egypt/0838_nlqp/2008	2.2.1
a/chicken/egypt/115/2011	2.2.1
a/duck/egypt/r5/2007	2.2.1
a/chicken/egypt/091317s/2009	2.2.1
a/egypt/n02407/2009	2.2.1
a/duck/gaza/834/2006	2.2.1
a/chicken/egypt/9388namru3_clevb149/2007	2.2.1
a/egypt/n04316/2009	2.2.1
a/egypt/1394_namru3/2007	2.2.1
a/duck/egypt/1068s/2010	2.2.1
a/chicken/gaza/714/2006	2.2.1
a/duck/egypt/1020sd/2010	2.2.1
a/chicken/egypt/1300_namru3/2007	2.2.1
a/chicken/egypt/f9/2009	2.2.1
a/duck/egypt/103swf/2010	2.2.1
a/duck/egypt/099_nlqp/2009	2.2.1
a/chicken/egypt/12378n3_clevb/2006	2.2.1
a/duck/egypt/1046sf/2010	2.2.1
a/chicken/egypt/06553_nlqp/2006	2.2.1
a/egypt/1902_namru3/2007	2.2.1
a/egypt/n04395/2009	2.2.1
a/chicken/egypt/0896_nlqp/2008	2.2.1
a/duck/egypt/d2br210/2007	2.2.1
a/duck/egypt/08425s_nlqp/2008	2.2.1
a/chicken/egypt/1034/2010	2.2.1
a/mallard/italy/835/2006	2.2.1
a/chicken/egypt/1115s/2011	2.2.1
a/anasacuta/slovenia/470/06	2.2.1
a/environment/egypt/104swf/2010	2.2.1
a/chicken/egypt/06459_3_nlqp/2006	2.2.1
a/egypt/n04396/2009	2.2.1
a/egypt/n04979/2009	2.2.1
a/commonpochard/france/06167_2.1/2006	2.2.1
a/turkey/egypt/07444s_nlqp/2007	2.2.1
a/chicken/egypt/14vir784_5_1318s/2013	2.2.1
a/chicken/egypt/07125_nlqp/2007	2.2.1
a/duck/egypt/d1br12/2007	2.2.1
a/chicken/egypt/1090/2010	2.2.1
a/chicken/nigeria/08rs848_6/2006	2.2.1
a/egypt/n05056/2009	2.2.1
a/cygnusolor/czechrepublic/6111/06	2.2.1
a/chicken/egypt/9385namru3_clevb125/2007	2.2.1
a/cygnusolor/czechrepublic/5170/2006	2.2.1
a/duck/egypt/d3lu6/2007	2.2.1
a/duck/egypt/106d/2010	2.2.1
a/duck/egypt/10255ag/2010	2.2.1
a/duck/egypt/d3li12/2007	2.2.1
a/egypt/n04822/2009	2.2.1
a/chicken/egypt/9386namru3_clevb136/2007	2.2.1
a/duck/egypt/bsu_bs_r9/2009	2.2.1
a/chicken/israel/625/2006	2.2.1
a/egypt/n01644/2010	2.2.1
a/chicken/egypt/r2/2007	2.2.1
a/chicken/egypt/c3br11/2007	2.2.1
a/chicken/egypt/0918q_nlqp/2009	2.2.1
a/chicken/egypt/0626/2006	2.2.1
a/chicken/egypt/c1tr13/2007	2.2.1
a/duck/egypt/1063s/2010	2.2.1
a/peregrinefalcon/slovakia/vh246/06	2.2.1
a/chicken/egypt/0987_nlqp/2009	2.2.1
a/chicken/israel/397/2006	2.2.1
a/chicken/nigeria/228_10/2006	2.2.1
a/chicken/egypt/9400namru3_clevb211/2007	2.2.1
a/duck/egypt/0918_nlqp/2009	2.2.1
a/crow/egypt/9382namru3_clevb111/2007_	2.2.1
a/egypt/n01310/2009	2.2.1
a/turkey/egypt/f1/2006	2.2.1
a/duck/egypt/2253_3/2006	2.2.1
a/egypt/n03071/2010	2.2.1
a/cygnusolor/czechrepublic/6206/06	2.2.1
a/chicken/egypt/1020d/2010	2.2.1
a/duck/egypt/0926_nlqp/2009	2.2.1
a/duck/egypt/bsu_bs_r7/2008	2.2.1
a/chicken/egypt/9383namru3_clevb112/2007	2.2.1
a/chicken/egypt/1156s/2011	2.2.1
a/chicken/egypt/2628_1/2007	2.2.1
a/egypt/2331_namru3/2007	2.2.1
a/commonbussard/bavaria/2/2006	2.2.1
a/duck/egypt/d1li4/2007	2.2.1
a/duck/egypt/0964_nlqp/2009	2.2.1
a/chicken/egypt/r6/2007	2.2.1
a/chicken/egypt/9384namru3_clevb118/2007	2.2.1
a/chicken/egypt/f3/2006	2.2.1
a/chicken/egypt/1123al/2011	2.2.1
a/chicken/egypt/f4/2006	2.2.1
a/cygnusolor/czechrepublic/5963/06	2.2.1
a/chicken/egypt/0920_nlqp/2009	2.2.1
a/chicken/egypt/0870_nlqp/2008	2.2.1
a/chicken/egypt/c1lu2/2007	2.2.1
a/egypt/n00605/2009	2.2.1
a/chicken/egypt/06541_nlqp/2006	2.2.1
a/chicken/egypt/1035/2010	2.2.1
a/chicken/egypt/1890n3_hk45/2007	2.2.1
a/chicken/egypt/rimd2_6/2008	2.2.1
a/egypt/n03438/2009	2.2.1
a/chicken/egypt/101604v/2010	2.2.1
a/chicken/egypt/1891n3_clevb/2007	2.2.1
a/turkey/egypt/9398namru3_clevb195/2007	2.2.1
a/mergusalbellus/slovakia/vh212/2006	2.2.1
a/chicken/egypt/10432s/2010	2.2.1
a/duck/egypt/0877_nlqp/2008	2.2.1
a/chicken/egypt/0823_nlqp/2008	2.2.1
a/swan/austria/216/2006	2.2.1
a/chicken/egypt/rimd7_1/2008	2.2.1
a/duck/egypt/101565v/2010	2.2.1
a/chicken/egypt/rimd1_5/2008	2.2.1
a/turkey/egypt/0959_nlqp/2009	2.2.1
a/duck/egypt/0971sm_nlqp/2009	2.2.1
a/chicken/egypt/3051namru3_clevb78/2007	2.2.1
a/egypt/n00269/2010	2.2.1
a/turkey/israel/364/2006	2.2.1
a/egypt/n11981/2009	2.2.1
a/chicken/egypt/06495_nlqp/2006	2.2.1
a/chicken/gaza/450/2006	2.2.1
a/egypt/2256_namru3/2007	2.2.1
a/egypt/7021_namru3/2006	2.2.1
a/egypt/n03228/2009	2.2.1
a/cygnusolor/czechrepublic/6461/06	2.2.1
a/environment/egypt/105swf/2010	2.2.1
a/chicken/egypt/06959_nlqp/2006	2.2.1
a/duck/egypt/1709_3vir08/2007	2.2.1
a/egypt/n02039/2009	2.2.1
a/chicken/egypt/0960_nlqp/2009	2.2.1
a/chicken/egypt/1079_namru3/2007	2.2.1
a/egypt/2620_namru3/2007	2.2.1
a/chicken/egypt/0811_nlqp/2008	2.2.1
a/chicken/egypt/9397namru3_clevb188/2007	2.2.1
a/egypt/n15262/2009	2.2.1
a/chicken/egypt/3046namru3_clevb62/2007	2.2.1
a/greatcrestedgrebe/bavaria/22/2006	2.2.1
a/egypt/n04526/2009	2.2.1
a/chicken/egypt/3052namru3_clevb104/2007	2.2.1
a/swan/slovenia/760/2006	2.2.1
a/duck/egypt/0972_nlqp/2009	2.2.1
a/duck/egypt/10283sf/2010	2.2.1
a/chicken/egypt/rimd9_2/2008	2.2.1
a/goose/egypt/09134sml/2009	2.2.1
a/chicken/egypt/f6/2007	2.2.1
a/chicken/egypt/2253_1/2006	2.2.1
a/duck/egypt/1123sf/2011	2.2.1
a/chicken/egypt/9389namru3_clevb150/2007	2.2.1
a/egypt/n03450/2009	2.2.1
a/egypt/n04527/2009	2.2.1
a/chicken/egypt/08124s_nlqp/2008	2.2.1
a/chicken/egypt/119s/2011	2.2.1
a/egypt/14725_namru3/2006	2.2.1
a/cygnusolor/italy/808/2006	2.2.1
a/equine/egypt/av1/2009	2.2.1
a/duck/egypt/1301_namru3/2007	2.2.1
a/egypt/2321_namru3/2007	2.2.1
a/chicken/egypt/1052g/2010	2.2.1
a/cygnusolor/czechrepublic/5583/06	2.2.1
a/chicken/egypt/10259sf/2010	2.2.1
a/egypt/n05912/2009	2.2.1
a/chicken/egypt/07118_nlqp/2007	2.2.1
a/chicken/egypt/cl6/2007	2.2.1
a/turkey/egypt/7/2007	2.2.1
a/duck/egypt/0923_nlqp/2009	2.2.1
a/chicken/nigeria/228_5/2006	2.2.1
a/egypt/n01982/2010	2.2.1
a/chicken/egypt/0918_nlqp/2009	2.2.1
a/duck/egypt/d2li234/2007	2.2.1
a/chicken/egypt/1709_1vir08/2007	2.2.1
a/egypt/n04823/2009	2.2.1
a/chicken/egypt/092_nlqp/2009	2.2.1
a/egypt/n03434/2009	2.2.1
a/duck/egypt/3048namru3_clevb74/2007	2.2.1
a/quail/egypt/3050namru3_clevb77/2007	2.2.1
a/chicken/egypt/102d/2010	2.2.1
a/emu/israel/552/2010	2.2.1
a/cygnusolor/czechrepublic/7185/06	2.2.1
a/chicken/egypt/3044namru3_clevb59/2007	2.2.1
a/egypt/n09174/2009	2.2.1
a/chicken/egypt/1034qd/2010	2.2.1
a/chicken/egypt/0841_nlqp/2008	2.2.1
a/quail/egypt/07120_nlqp/2007	2.2.1
a/chicken/egypt/bsu_bs_r8/2009	2.2.1
a/chicken/egypt/0847_nlqp/2008	2.2.1
a/duck/egypt/0891_nlqp/2008	2.2.1
a/chicken/egypt/1197ag/2011	2.2.1
a/chicken/egypt/c1li9/2007	2.2.1
a/peacock/egypt/07667s_nlqp/2007	2.2.1
a/cat/austria/649/2006	2.2.1
a/chicken/egypt/07480s_nlqp/2007	2.2.1
a/chicken/egypt/9396namru3_clevb187/2007	2.2.1
a/chicken/egypt/rimd10_6/2008	2.2.1
a/goose/egypt/r4/2007	2.2.1
a/chicken/egypt/r1/2006	2.2.1
a/egypt/n03272/2009	2.2.1
a/chicken/nigeria/228_6/2006	2.2.1
a/muteswan/bavaria/12/2006	2.2.1
a/chicken/gaza/713/2006	2.2.1
a/chicken/egypt/f8/2009	2.2.1
a/chicken/egypt/12379n3_clevb/2006	2.2.1
a/egypt/1604_namru3/2007	2.2.1
a/egypt/n02127/2010	2.2.1
a/egypt/n02770/2010	2.2.1
a/egypt/n07908/2009	2.2.1
a/turkey/egypt/2253_2/2006	2.2.1
a/chicken/egypt/1709_4vir08/2007	2.2.1
a/egypt/n04394/2009	2.2.1
a/chicken/egypt/0850_nlqp/2008	2.2.1
a/chicken/egypt/rimd8_14/2008	2.2.1
a/egypt/n00270/2010	2.2.1
a/duck/egypt/10131/2010	2.2.1
a/chicken/egypt/3045namru3_clevb60/2007	2.2.1
a/egypt/n02038/2010	2.2.1
a/duck/egypt/1130ag/2011	2.2.1
a/goose/egypt/1057/2010	2.2.1
a/chicken/egypt/08371s_nlqp/2008	2.2.1
a/chicken/egypt/1892n3_hk49/2007	2.2.1
a/turkey/egypt/10453f/2010	2.2.1
a/egypt/n09539/2009	2.2.1
a/duck/egypt/1888n3_sm25/2007	2.2.1
a/egypt/n03439/2009	2.2.1
a/duck/egypt/1011d/2010	2.2.1
a/ardeacinerea/slovenia/185/06	2.2.1
a/turkey/egypt/0935_nlqp/2009	2.2.1
a/duck/egypt/0871/2008	2.2.1
a/duck/egypt/0845s_nlqp/2008	2.2.1
a/chicken/egypt/0813_nlqp/2008	2.2.1
a/chicken/egypt/rimd5_3/2008	2.2.1
a/chicken/egypt/09279s_nlqp/2009	2.2.1
a/egypt/n01360/2010	2.2.1
a/duck/gaza/760/2006	2.2.1
a/turkey/israel/365/2006	2.2.1
a/duck/egypt/12380n3_clevb/2006	2.2.1
a/turkey/turkey/1/2005	2.2.1
a/chicken/egypt/1129n3_hk9/2007	2.2.1
a/chicken/egypt/1080_namru3/2006	2.2.1
a/duck/egypt/093l_nlqp/2009	2.2.1
a/chicken/egypt/1038al/2010	2.2.1
a/chicken/egypt/r3/2007	2.2.1
a/chicken/egypt/bsu_bs_r10/2009	2.2.1
a/chicken/egypt/0831_nlqp/2008	2.2.1.1
a/chicken/egypt/0845_nlqp/2008	2.2.1.1
a/chicken/egypt/083_nlqp/2008	2.2.1.1
a/chicken/egypt/1050ss/2010	2.2.1.1
a/chicken/egypt/083/2008	2.2.1.1
a/chicken/egypt/0815_nlqp/2008	2.2.1.1
a/chicken/egypt/0836/2008	2.2.1.1
a/pigeon/egypt/rimd20/2009	2.2.1.1
a/chicken/giza/cai6/2008	2.2.1.1
a/chicken/egypt/36_4/2008	2.2.1.1
a/chicken/egypt/35_3/2008	2.2.1.1
a/chicken/egypt/rimd13_1/2008	2.2.1.1
a/chicken/egypt/2nlqp_clevb330/2008	2.2.1.1
a/chicken/menofia/cai43/2009	2.2.1.1
a/chicken/egypt/rimd27_2/2009	2.2.1.1
a/chicken/egypt/088s_nlqp/2008	2.2.1.1
a/chicken/egypt/rimd11_1/2008	2.2.1.1
a/chicken/egypt/14nlqp_clevb255/2008	2.2.1.1
a/chicken/giza/cai8/2008	2.2.1.1
a/chicken/egypt/08139s_nlqp/2008	2.2.1.1
a/chicken/sharkia/cai13/2009	2.2.1.1
a/chicken/giza/cai22/2008	2.2.1.1
a/chicken/sharkia/cai27/2009	2.2.1.1
a/chicken/egypt/6nlqp_clevb306/2008	2.2.1.1
a/chicken/egypt/0910ql_nlqp/2009	2.2.1.1
a/chicken/egypt/0876_nlqp/2008	2.2.1.1
a/chicken/egypt/0855_nlqp/2008	2.2.1.1
a/chicken/menofia/cai28/2009	2.2.1.1
a/chicken/egypt/0865_nlqp/2008	2.2.1.1
a/chicken/egypt/17nlqp_clevb241/2008	2.2.1.1
a/chicken/egypt/3nlqp_clevb325/2008	2.2.1.1
a/chicken/egypt/34_2/2008	2.2.1.1
a/chicken/egypt/0837_nlqp/2008	2.2.1.1
a/chicken/egypt/0975_nlqp/2009	2.2.1.1
a/chicken/egypt/4nlqp_clevb308/2008	2.2.1.1
a/chicken/egypt/33_1/2008	2.2.1.1
a/chicken/giza/cai7/2008	2.2.1.1
a/chicken/egypt/0880_nlqp/2008	2.2.1.1
a/chicken/egypt/7nlqp_clevb305/2008	2.2.1.1
a/chicken/egypt/1709_6/2008	2.2.1.1
a/chicken/qalubia/cai14/2008	2.2.1.1
a/chicken/qalubia/cai5/2008	2.2.1.1
a/chicken/menofia/cai42/2009	2.2.1.1
a/chicken/egypt/38_2/2008	2.2.1.1
a/chicken/egypt/37_1/2008	2.2.1.1
a/chicken/giza/cai15/2008	2.2.1.1
a/chicken/egypt/5nlqp_clevb307/2008	2.2.1.1
a/chicken/egypt/rimd28_1/2009	2.2.1.1
a/pigeon/egypt/rimd18/2009	2.2.1.1
a/turkey/egypt/101474v/2010	2.2.1.1
a/chicken/sharkia/cai16/2009	2.2.1.1
a/chicken/egypt/0879_nlqp/2008	2.2.1.1
a/chicken/egypt/rimd4_3/2008	2.2.1.1
a/chicken/egypt/096l_nlqp/2009	2.2.1.1
a/chicken/qalubia/cai20/2008	2.2.1.1
a/chicken/egypt/0869h3_nlqp/2008	2.2.1.1
a/chicken/giza/cai24/2008	2.2.1.1
a/chicken/egypt/1nlqp_clevb331/2008	2.2.1.1
a/chicken/egypt/rimd29_3/2009	2.2.1.1
a/chicken/qalubia/cai21/2008	2.2.1.1
a/chicken/menofia/cai30/2010	2.2.1.1
a/chicken/egypt/rimd26_3/2009	2.2.1.1
a/chicken/giza/cai37/2009	2.2.1.1
a/chicken/egypt/10nlqp_clevb299/2008	2.2.1.1
a/chicken/giza/cai17/2009	2.2.1.1
a/chicken/israel/1055/2008	2.2.1.1
a/chicken/menofia/cai29/2009	2.2.1.1
a/chicken/egypt/07202_nlqp/2007	2.2.1.1
a/chicken/egypt/rimd25_1/2009	2.2.1.1
a/chicken/qalubia/cai19/2008	2.2.1.1
a/chicken/giza/cai23/2008	2.2.1.1
a/chicken/qalubia/cai12/2008	2.2.1.1
a/chicken/egypt/24nlqp_clevb227/2008	2.2.1.1
a/chicken/menofia/cai34/2010	2.2.1.1
a/chicken/egypt/1/2008	2.2.1.1
a/chicken/egypt/8nlqp_clevb304/2008	2.2.1.1
a/chicken/egypt/g3h4_nlqp/2008	2.2.1.1
a/chicken/egypt/1709_5/2008	2.2.1.1
a/chicken/sharkia/cai41/2009	2.2.1.1
a/chicken/egypt/rimd21_2/2009	2.2.1.1
a/chicken/egypt/0859_nlqp/2008	2.2.1.1
a/chicken/egypt/0963s_nlqp/2009	2.2.1.1a
a/chicken/egypt/09519s_nlqp/2009	2.2.1.1a
a/chicken/egypt/10116s/2010	2.2.1.1a
a/chicken/egypt/116ad/2011	2.2.1.1a
a/chicken/menofia/cai39/2010	2.2.1.1a
a/chicken/egypt/q1182/2010	2.2.1.1a
a/duck/elfayoum/cai9/2010	2.2.1.1a
a/chicken/egypt/10159s/2010	2.2.1.1a
a/chicken/egypt/q1182e/2010	2.2.1.1a
a/chicken/egypt/096767v_nlqp/2009	2.2.1.1a
a/chicken/egypt/q2247a/2010	2.2.1.1a
a/duck/elfayoum/cai1/2010	2.2.1.1a
a/chicken/egypt/q1397d/2010	2.2.1.1a
a/chicken/egypt/1071g/2010	2.2.1.1a
a/chicken/menofia/cai36/2010	2.2.1.1a
a/chicken/egypt/1042/2010	2.2.1.1a
a/chicken/egypt/10512ag/2010	2.2.1.1a
a/chicken/egypt/q1118d/2010	2.2.1.1a
a/chicken/egypt/vsvri/2009	2.2.1.1a
a/chicken/egypt/10158sf/2010	2.2.1.1a
a/chicken/egypt/q1090e/2010	2.2.1.1a
a/chicken/egypt/q1185/2010	2.2.1.1a
a/chicken/egypt/8_c/2010	2.2.1.1a
a/chicken/egypt/095941v/2009	2.2.1.1a
a/chicken/egypt/q1769b/2010	2.2.1.1a
a/chicken/menofia/cai35/2010	2.2.1.1a
a/chicken/sharkia/cai3/2009	2.2.1.1a
a/chicken/egypt/115ad/2011	2.2.1.1a
a/chicken/egypt/q1995a/2010	2.2.1.1a
a/chicken/egypt/q1112e/2010	2.2.1.1a
a/chicken/menofia/cai10/2010	2.2.1.1a
a/chicken/egypt/6_a/2010	2.2.1.1a
a/chicken/egypt/10265s/2010	2.2.1.1a
a/duck/egypt/1017/2010	2.2.1.1a
a/turkey/israel/362/2011	2.2.1.1a
a/chicken/israel/65/2010	2.2.1.1a
a/chicken/egypt/q1011/2010	2.2.1.1a
a/chicken/egypt/fadllah_7/2014	2.2.1.1a
a/chicken/egypt/q1995d/2010	2.2.1.1a
a/chicken/egypt/20_16/2009	2.2.1.1a
a/duck/egypt/0955_nlqp/2009	2.2.1.1a
a/chicken/egypt/10127s/2010	2.2.1.1a
a/chicken/egypt/1041ag/2010	2.2.1.1a
a/chicken/egypt/1/2009	2.2.1.1a
a/chicken/egypt/f10/2009	2.2.1.1a
a/chicken/egypt/10112sg/2010	2.2.1.1a
a/chicken/egypt/q2247b/2010	2.2.1.1a
a/chicken/egypt/q1184b/2010	2.2.1.1a
a/chicken/egypt/1063/2010	2.2.1.1a
a/duck/qalubia/cai11/2010	2.2.1.1a
a/duck/egypt/09224f_nlqp/2009	2.2.1.1a
a/chicken/egypt/18_h/2009	2.2.1.1a
a/chicken/sharkia/cai38/2009	2.2.1.1a
a/chicken/egypt/113q/2011	2.2.1.1a
a/chicken/egypt/1098/2010	2.2.1.1a
a/chicken/egypt/q1089e/2010	2.2.1.1a
a/duck/giza/15292s/2015	2.2.1.2
a/duck/egypt/11106sf/2011	2.2.1.2
a/chicken/egypt/111945v/2011	2.2.1.2
a/egypt/n0005/2015	2.2.1.2
a/duck/egypt/q2645c/2010	2.2.1.2
a/goose/egypt/m2788e/2011	2.2.1.2
a/chicken/egypt/m2773a/2011	2.2.1.2
a/duck/egypt/11175sf/2011	2.2.1.2
a/chicken/egypt/10132/2010	2.2.1.2
a/chicken/egypt/11124sf/2011	2.2.1.2
a/turkey/jenin/341/2011	2.2.1.2
a/turkey/egypt/s6405d/2012	2.2.1.2
a/chicken/egypt/118af/2011	2.2.1.2
a/duck/egypt/1120smf/2011	2.2.1.2
a/chicken/egypt/11672s/2011	2.2.1.2
a/turkey/egypt/s6405a/2012	2.2.1.2
a/chicken/egypt/q5283c/2012	2.2.1.2
a/duck/dakahlia/1536cag/2015	2.2.1.2
a/chicken/egypt/14vir784_11_133al/2013	2.2.1.2
a/duck/egypt/1110af/2011	2.2.1.2
a/turkey/menia/15248s/2015	2.2.1.2
a/egypt/n5566/2014	2.2.1.2
a/goose/egypt/11350s/2011	2.2.1.2
a/duck/egypt/1111sg_nlqp/2011	2.2.1.2
a/duck/egypt/q4596a/2012	2.2.1.2
a/goose/egypt/m2794a/2011	2.2.1.2
a/chicken/egypt/1118af/2011	2.2.1.2
a/duck/egypt/m2583d/2010	2.2.1.2
a/chicken/egypt/1112af/2011	2.2.1.2
a/chicken/egypt/1176/2011	2.2.1.2
a/chicken/egypt/12186f_12/2012	2.2.1.2
a/goose/egypt/1117sf/2011	2.2.1.2
a/chicken/egypt/s2938a/2011	2.2.1.2
a/duck/egypt/10336sf/2010	2.2.1.2
a/duck/egypt/m2583b/2010	2.2.1.2
a/chicken/ismailia/144ca/2014	2.2.1.2
a/egypt/n0001/2015	2.2.1.2
a/chicken/egypt/1117/2011	2.2.1.2
a/chicken/egypt/s3280d/2011	2.2.1.2
a/chicken/egypt/12186f_9/2012	2.2.1.2
a/chicken/egypt/bsu_bs_f27/2012	2.2.1.2
a/duck/egypt/11117ss/2011	2.2.1.2
a/egypt/n0004/2015	2.2.1.2
a/chicken/egypt/s3280b/2011	2.2.1.2
a/duck/egypt/1174sf/2011	2.2.1.2
a/chicken/egypt/111af/2011	2.2.1.2
a/chicken/egypt/1146sf/2011	2.2.1.2
a/duck/egypt/1148sf/2011	2.2.1.2
a/duck/egypt/10118/2010	2.2.1.2
a/duck/egypt/m7218b/2013	2.2.1.2
a/duck/egypt/bsu_fa_1d/2012	2.2.1.2
a/chicken/egypt/1112/2011	2.2.1.2
a/chicken/egypt/m7217b/2013	2.2.1.2
a/chicken/egypt/121/2012	2.2.1.2
a/duck/egypt/11312s/2011	2.2.1.2
a/duck/menia/1543s/2015	2.2.1.2
a/duck/egypt/11762s/2011	2.2.1.2
a/chicken/egypt/117af/2011	2.2.1.2
a/quail/egypt/1171sg/2011	2.2.1.2
a/chicken/egypt/11184s/2011	2.2.1.2
a/chicken/egypt/1174s/2011	2.2.1.2
a/duck/egypt/1113sd/2011	2.2.1.2
a/chicken/egypt/11765s/2011	2.2.1.2
a/duck/egypt/11211s/2011	2.2.1.2
a/chicken/egypt/115af/2011	2.2.1.2
a/duck/egypt/q4596b/2012	2.2.1.2
a/goose/egypt/m2788a/2011	2.2.1.2
a/duck/egypt/m2583a/2010	2.2.1.2
a/duck/egypt/10331sf/2010	2.2.1.2
a/duck/egypt/11685s/2011	2.2.1.2
a/duck/egypt/11221s/2011	2.2.1.2
a/duck/egypt/q4596d/2012	2.2.1.2
a/chicken/egypt/1128/2011	2.2.1.2
a/goose/egypt/11162s/2011	2.2.1.2
a/chicken/egypt/bsu_bs_r24/2012	2.2.1.2
a/chicken/egypt/116af/2011	2.2.1.2
a/chicken/egypt/111640v/2011	2.2.1.2
a/chicken/egypt/111766v/2011	2.2.1.2
a/chicken/egypt/119af/2011	2.2.1.2
a/duck/egypt/s6419c/2012	2.2.1.2
a/chicken/egypt/1188/2011	2.2.1.2
a/egypt/n5561/2014	2.2.1.2
a/chicken/egypt/114af/2011	2.2.1.2
a/chicken/egypt/10250sf/2010	2.2.1.2
a/chicken/egypt/s3806b/2011	2.2.1.2
a/duck/egypt/q4596c/2012	2.2.1.2
a/chicken/egypt/10413sf/2010	2.2.1.2
a/egypt/n00951/2012	2.2.1.2
a/egypt/n5564/2014	2.2.1.2
a/duck/egypt/s6419e/2012	2.2.1.2
a/chicken/egypt/11529s/2011	2.2.1.2
a/egypt/n01753/2014	2.2.1.2
a/goose/egypt/m7221d/2013	2.2.1.2
a/duck/egypt/m3075b/2011	2.2.1.2
a/chicken/egypt/s3802b/2011	2.2.1.2
a/egypt/n0002/2015	2.2.1.2
a/duck/egypt/11193sf/2011	2.2.1.2
a/egypt/n02137/2012	2.2.1.2
a/harrier/israel/531/2011	2.2.1.2
a/egypt/n5560/2014	2.2.1.2
a/chicken/egypt/s3806a/2011	2.2.1.2
a/chicken/egypt/117ad/2011	2.2.1.2
a/duck/cairo/1578ca/2015	2.2.1.2
a/duck/cairo/157ca/2015	2.2.1.2
a/chicken/egypt/1113/2011	2.2.1.2
a/duck/egypt/1125s/2011	2.2.1.2
a/chicken/egypt/s3280e/2011	2.2.1.2
a/duck/egypt/1153/2011	2.2.1.2
a/egypt/n5563/2014	2.2.1.2
a/chicken/sharkeya/14209ss/2014	2.2.1.2
a/chicken/egypt/1155/2011	2.2.1.2
a/chicken/egypt/m7217a/2013	2.2.1.2
a/chicken/egypt/10347sf/2010	2.2.1.2
a/chicken/egypt/s2938d/2011	2.2.1.2
a/egypt/n5565/2014	2.2.1.2
a/duck/egypt/1116af/2011	2.2.1.2
a/chicken/egypt/a10351a/2014	2.2.1.2
a/duck/egypt/14vir784_4_133ad/2013	2.2.1.2
a/duck/egypt/m2583c/2010	2.2.1.2
a/chicken/egypt/11667s/2011	2.2.1.2
a/chicken/egypt/s3806d/2011	2.2.1.2
a/chicken/egypt/1134sd/2011	2.2.1.2
a/chicken/egypt/112af/2011	2.2.1.2
a/chicken/egypt/s3093a/2011	2.2.1.2
a/goose/egypt/m2794e/2011	2.2.1.2
a/chicken/egypt/112sg/2011	2.2.1.2
a/chicken/egypt/1021ad/2010	2.2.1.2
a/duck/egypt/14vir784_6_1328s/2013	2.2.1.2
a/chicken/egypt/1117af/2011	2.2.1.2
a/duck/egypt/10228sf/2010	2.2.1.2
a/egypt/n01754/2014	2.2.1.2
a/chicken/egypt/10513s/2010	2.2.1.2
a/chicken/egypt/1427af/2014	2.2.1.2
a/chicken/kafr_elsheikh/ut_151cad/2015	2.2.1.2
a/duck/egypt/10290sf/2010	2.2.1.2
a/chicken/egypt/11506sf/2011	2.2.1.2
a/turkey/egypt/s6405e/2012	2.2.1.2
a/chicken/egypt/1158sf/2011	2.2.1.2
a/chicken/egypt/s3802d/2011	2.2.1.2
a/chicken/westbengal/148713/2009	2.2.2
a/chicken/india/wb_niv96526/2009	2.2.2
a/chicken/bangladesh/531/2007	2.2.2
a/chicken/india/wb_niv16915/2008	2.2.2
a/chicken/india/100071/2008	2.2.2
a/chicken/india/83093/2008	2.2.2
a/chicken/india/82544/2008	2.2.2
a/chicken/sikkim/151464/2009	2.2.2
a/chicken/westbengal/162642/2009	2.2.2
a/chicken/india/81753/2008	2.2.2
a/chicken/india/81754/2008	2.2.2
a/chicken/westbengal/174881/2009	2.2.2
a/chicken/westbengal/239020/2010	2.2.2
a/chicken/india/241272/2010	2.2.2
a/chicken/india/82616/2008	2.2.2
a/chicken/bangladesh/376/2007	2.2.2
a/chicken/westbengal/82583/2008	2.2.2
a/chicken/westbengal/142121/2008	2.2.2
a/chicken/bangladesh/394/2007	2.2.2
a/chicken/westbengal/82613/2008	2.2.2
a/chicken/westbengal/193936/2009	2.2.2
a/chicken/westbengal/170564/2009	2.2.2
a/chicken/westbengal/239022/2010	2.2.2
a/chicken/sikkim/151466/2009	2.2.2
a/chicken/india/82580/2008	2.2.2
